	x	y	new_x	new_y	pixel_x	pixel_y	cluster
31x37	31	37	30.92	36.99	15188.6	18242.1	0
31x39	31	39	30.91	38.98	15184.4	19038.4	0
31x41	31	41	30.94	40.99	15193.5	19845.4	0
31x43	31	43	30.96	43.0	15200.7	20651.5	0
31x45	31	45	30.92	45.01	15186.6	21457.0	1
31x47	31	47	30.89	47.0	15178.0	22252.1	0
31x49	31	49	30.93	49.01	15192.6	23059.3	0
31x51	31	51	31.04	51.02	15231.4	23866.1	0
31x53	31	53	31.07	53.01	15242.6	24662.0	3
32x18	32	18	32.03	18.07	15587.8	10652.1	0
32x20	32	20	32.01	20.03	15580.6	11437.3	2
32x22	32	22	31.98	22.02	15569.2	12238.8	2
32x24	32	24	32.02	23.98	15586.0	13022.6	0
32x26	32	26	31.99	25.99	15575.2	13828.8	2
32x28	32	28	32.03	27.99	15587.0	14631.1	2
32x30	32	30	31.92	30.0	15548.0	15435.8	2
32x32	32	32	31.95	31.97	15561.0	16226.8	2
32x34	32	34	31.99	33.96	15574.5	17026.5	0
32x36	32	36	31.98	36.0	15570.2	17842.3	0
32x38	32	38	31.93	37.99	15550.8	18640.5	0
32x40	32	40	31.89	39.97	15536.9	19433.5	1
32x42	32	42	31.92	42.03	15550.4	20261.2	0
32x44	32	44	31.99	44.01	15572.1	21054.2	0
32x46	32	46	31.88	46.02	15535.2	21861.2	0
32x48	32	48	31.94	48.0	15554.7	22653.8	2
32x50	32	50	32.03	50.02	15588.3	23464.8	1
32x52	32	52	32.05	52.05	15596.8	24277.4	1
32x54	32	54	31.95	54.02	15561.1	25070.5	1
33x19	33	19	33.07	19.04	15964.2	11044.0	2
33x21	33	21	32.94	21.0	15917.5	11827.0	2
33x23	33	23	33.03	23.06	15950.9	12652.8	2
33x25	33	25	33.07	25.04	15964.4	13448.2	2
33x27	33	27	33.07	27.02	15963.6	14244.1	2
33x29	33	29	32.94	29.06	15918.5	15062.1	0
33x31	33	31	33.05	30.97	15955.8	15827.2	0
33x33	33	33	33.0	32.97	15939.6	16628.1	0
33x35	33	35	32.98	34.99	15929.8	17439.6	0
33x37	33	37	32.93	37.01	15912.6	18249.3	0
33x39	33	39	32.9	38.97	15902.6	19035.2	0
33x41	33	41	32.94	41.02	15917.2	19854.3	3
33x43	33	43	32.95	43.0	15919.4	20649.9	0
33x45	33	45	32.94	45.02	15916.9	21458.9	1
33x47	33	47	32.98	47.02	15930.7	22263.0	0
33x49	33	49	32.94	49.01	15918.0	23061.9	2
33x51	33	51	33.06	51.05	15960.2	23876.6	0
33x53	33	53	33.02	53.03	15944.7	24671.5	0
33x55	33	55	32.96	55.02	15922.7	25470.6	1
34x18	34	18	34.04	18.0	16313.5	10623.9	1
34x20	34	20	34.03	20.0	16310.8	11428.6	0
34x22	34	22	34.0	22.01	16298.0	12232.7	1
34x24	34	24	33.96	23.96	16283.7	13016.7	0
34x26	34	26	34.02	26.01	16305.1	13837.8	2
34x28	34	28	34.04	28.01	16312.4	14639.3	0
34x30	34	30	34.0	29.99	16298.3	15433.0	3
34x32	34	32	34.01	31.99	16302.0	16234.2	0
34x34	34	34	33.97	33.96	16289.9	17026.5	0
34x36	34	36	34.01	36.0	16301.5	17842.7	2
34x38	34	38	33.97	37.99	16290.3	18642.4	0
34x40	34	40	34.01	39.98	16301.3	19438.4	0
34x42	34	42	34.0	42.04	16298.9	20263.5	1
34x44	34	44	34.04	44.0	16312.7	21052.4	0
34x46	34	46	33.99	46.01	16295.2	21855.3	3
34x48	34	48	34.01	48.01	16303.1	22657.9	0
34x50	34	50	34.02	50.01	16307.9	23460.5	0
34x52	34	52	34.04	52.0	16314.3	24259.2	2
34x54	34	54	33.99	54.0	16294.4	25062.1	3
35x17	35	17	35.07	17.02	16683.9	10233.0	1
35x19	35	19	35.03	18.99	16671.2	11022.4	1
35x21	35	21	34.98	20.98	16653.5	11820.5	1
35x23	35	23	35.01	23.01	16664.2	12632.5	1
35x25	35	25	35.02	25.0	16668.2	13431.6	2
35x27	35	27	35.0	27.01	16659.6	14239.5	2
35x29	35	29	35.02	29.0	16668.0	15035.4	1
35x31	35	31	34.99	30.98	16658.0	15830.9	2
35x33	35	33	34.97	32.96	16650.0	16624.4	1
35x35	35	35	35.0	34.97	16661.0	17429.3	3
35x37	35	37	34.97	36.98	16650.9	18236.4	0
35x39	35	39	35.0	38.97	16659.4	19034.2	3
35x41	35	41	35.01	40.98	16665.6	19838.6	3
35x43	35	43	35.03	43.0	16671.6	20648.2	0
35x45	35	45	35.0	45.01	16660.0	21455.6	3
35x47	35	47	35.0	46.99	16661.8	22251.2	0
35x49	35	49	35.01	48.99	16663.7	23052.2	1
35x51	35	51	35.04	50.99	16673.0	23855.5	0
35x53	35	53	35.02	52.98	16667.7	24651.9	2
36x18	36	18	36.02	18.01	17028.4	10628.1	1
36x20	36	20	36.06	19.98	17041.1	11420.6	1
36x22	36	22	36.0	21.98	17021.4	12221.6	1
36x24	36	24	35.99	23.98	17019.2	13022.5	2
36x26	36	26	36.02	25.95	17029.6	13815.0	0
36x28	36	28	36.07	27.99	17047.1	14631.2	0
36x30	36	30	35.99	29.96	17017.5	15423.0	1
36x32	36	32	36.0	31.96	17021.6	16224.9	0
36x34	36	34	36.0	33.97	17020.1	17027.2	1
36x36	36	36	36.01	35.99	17025.8	17837.4	0
36x38	36	38	35.98	37.96	17013.1	18629.8	1
36x40	36	40	35.99	39.98	17018.5	19437.5	0
36x42	36	42	36.02	42.01	17027.6	20253.4	0
36x46	36	46	35.99	45.99	17018.9	21849.1	1
36x48	36	48	36.0	47.98	17022.0	22646.0	0
36x50	36	50	36.02	49.95	17027.6	23438.3	1
36x52	36	52	36.03	51.99	17032.6	24255.4	0
37x17	37	17	37.02	17.0	17390.6	10222.5	1
37x19	37	19	37.04	18.98	17394.8	11019.5	1
37x21	37	21	37.0	20.97	17380.9	11815.2	1
37x23	37	23	37.02	22.98	17388.7	12623.7	0
37x25	37	25	36.98	24.95	17375.2	13412.7	0
37x27	37	27	37.01	26.97	17384.3	14221.8	0
37x29	37	29	37.0	28.99	17383.7	15031.7	0
37x31	37	31	37.01	30.97	17383.9	15826.3	4
37x33	37	33	36.98	32.97	17374.9	16627.7	1
37x35	37	35	37.01	34.96	17387.4	17428.0	2
37x37	37	37	36.98	36.97	17374.5	18231.0	1
37x39	37	39	36.98	38.97	17374.1	19035.8	3
37x41	37	41	37.0	40.97	17383.3	19834.4	0
37x47	37	47	37.02	46.98	17388.7	22245.0	0
37x49	37	49	37.01	48.98	17386.6	23047.9	1
37x51	37	51	37.02	50.98	17387.8	23848.2	0
38x16	38	16	38.02	16.01	17749.2	9828.5	1
38x18	38	18	38.01	18.03	17747.2	10635.9	1
38x20	38	20	38.05	20.0	17761.9	11426.0	1
38x22	38	22	37.99	21.99	17737.7	12227.0	4
38x24	38	24	38.0	23.98	17744.7	13023.4	1
38x26	38	26	38.03	26.01	17752.8	13836.1	0
38x28	38	28	38.02	28.02	17751.9	14643.7	0
38x30	38	30	37.97	29.99	17732.8	15431.9	1
38x32	38	32	37.99	32.0	17738.6	16237.7	1
38x34	38	34	38.02	33.97	17749.5	17029.1	0
38x36	38	36	38.01	36.01	17747.1	17849.1	0
38x38	38	38	37.97	38.0	17733.0	18643.4	1
38x40	38	40	37.96	39.98	17727.6	19438.2	4
38x48	38	48	37.97	48.0	17732.0	22653.1	0
39x15	39	15	39.02	15.05	18111.8	9441.4	1
39x17	39	17	38.95	17.04	18085.9	10238.8	1
39x19	39	19	39.02	19.04	18109.7	11041.2	3
39x21	39	21	38.97	21.01	18093.4	11832.0	0
39x23	39	23	38.99	23.04	18099.6	12644.5	1
39x25	39	25	38.91	24.94	18072.7	13409.6	1
39x27	39	27	39.02	27.01	18111.2	14238.3	1
39x29	39	29	38.95	29.03	18086.1	15048.0	0
39x31	39	31	38.96	31.03	18090.6	15848.4	0
39x33	39	33	38.99	32.98	18099.7	16630.6	0
39x35	39	35	39.0	35.01	18105.3	17447.8	3
39x37	39	37	38.98	37.01	18096.9	18247.5	1
40x16	40	16	40.01	16.07	18468.1	9849.5	1
40x18	40	18	40.03	18.05	18475.1	10643.6	0
40x20	40	20	40.01	20.03	18470.1	11440.9	0
40x22	40	22	39.97	22.02	18454.6	12236.8	0
40x24	40	24	39.96	24.03	18451.5	13042.2	0
40x26	40	26	40.01	26.01	18467.8	13839.1	0
40x28	40	28	39.99	28.01	18460.0	14640.8	1
40x30	40	30	39.94	30.04	18444.8	15454.7	0
40x32	40	32	39.97	32.01	18453.8	16241.9	3
40x34	40	34	39.99	34.02	18462.5	17047.6	4
40x36	40	36	40.01	36.03	18468.4	17855.0	0
40x38	40	38	39.95	37.99	18446.5	18639.9	1
41x15	41	15	41.02	15.04	18834.4	9440.2	1
41x17	41	17	40.98	17.04	18817.3	10240.8	0
41x19	41	19	41.03	19.02	18834.9	11034.1	2
41x21	41	21	40.96	21.0	18811.8	11828.8	0
41x23	41	23	40.99	23.03	18820.9	12642.4	3
41x25	41	25	41.01	25.01	18828.9	13437.5	0
41x27	41	27	40.99	27.01	18822.6	14236.7	4
41x29	41	29	40.94	29.03	18805.5	15046.6	1
41x31	41	31	40.96	31.01	18811.8	15841.7	2
41x33	41	33	40.97	33.01	18816.5	16644.2	3
41x35	41	35	40.99	35.0	18823.7	17441.7	1
41x37	41	37	40.96	37.02	18811.1	18252.0	1
42x16	42	16	42.0	16.05	19188.3	9842.3	0
42x18	42	18	42.03	18.08	19196.2	10657.1	2
42x20	42	20	42.03	20.06	19198.5	11449.5	0
42x22	42	22	41.99	22.04	19181.3	12246.8	2
42x24	42	24	41.98	24.02	19179.9	13038.9	0
42x26	42	26	42.01	26.07	19191.9	13859.4	0
42x28	42	28	42.02	28.0	19192.9	14635.9	2
42x30	42	30	41.96	30.01	19170.9	15442.5	0
42x32	42	32	41.98	32.01	19180.3	16241.2	1
42x34	42	34	42.01	34.01	19189.6	17047.1	1
42x36	42	36	42.01	36.0	19189.2	17844.5	1
42x38	42	38	41.95	37.99	19167.2	18641.8	1
43x15	43	15	43.0	15.06	19548.3	9445.2	0
43x17	43	17	43.01	17.08	19550.9	10258.1	2
43x19	43	19	43.03	19.07	19559.0	11053.6	4
43x21	43	21	42.97	21.06	19537.0	11850.6	1
43x23	43	23	42.98	23.03	19540.1	12644.0	0
43x25	43	25	43.0	25.06	19546.1	13456.5	2
43x27	43	27	43.03	27.02	19556.6	14243.3	2
43x29	43	29	42.95	29.01	19528.4	15041.2	2
43x31	43	31	42.99	31.03	19545.0	15849.0	0
43x33	43	33	42.99	33.01	19543.2	16644.6	1
43x35	43	35	43.0	35.0	19547.7	17443.4	0
43x37	43	37	42.94	37.0	19527.1	18244.5	1
44x16	44	16	44.0	16.07	19910.1	9851.0	2
44x18	44	18	44.02	18.06	19917.5	10650.6	0
44x20	44	20	44.03	20.01	19917.8	11432.6	1
44x22	44	22	43.98	22.02	19901.6	12238.7	1
44x24	44	24	44.0	24.05	19907.1	13053.0	0
44x26	44	26	44.02	26.11	19914.5	13875.6	2
44x28	44	28	44.02	28.0	19915.8	14635.6	2
44x30	44	30	43.99	30.03	19904.4	15447.5	0
44x32	44	32	43.99	32.0	19905.0	16237.5	4
44x34	44	34	44.01	34.0	19911.0	17041.2	1
45x15	45	15	45.0	15.07	20269.0	9448.6	0
45x17	45	17	45.02	17.08	20276.9	10255.7	0
45x19	45	19	45.01	19.07	20272.3	11056.0	0
45x21	45	21	44.98	21.05	20263.5	11850.0	1
45x23	45	23	44.96	23.02	20255.4	12638.5	4
45x25	45	25	45.0	25.05	20269.2	13453.8	0
45x27	45	27	45.02	27.01	20277.2	14237.6	3
45x29	45	29	44.96	29.0	20255.0	15036.3	0
45x31	45	31	44.99	31.0	20266.9	15837.7	0
45x33	45	33	44.99	32.95	20264.9	16620.7	4
46x16	46	16	46.06	16.09	20650.8	9860.4	1
46x18	46	18	45.92	18.17	20601.4	10693.2	0
46x20	46	20	45.99	20.11	20627.0	11470.4	1
46x22	46	22	46.02	22.07	20639.1	12255.6	1
46x24	46	24	46.03	24.08	20641.8	13062.5	2
46x26	46	26	46.0	26.11	20629.9	13876.3	0
46x28	46	28	46.04	28.09	20644.9	14671.3	1
46x30	46	30	45.94	30.05	20610.2	15458.5	1
46x32	46	32	45.94	32.05	20610.1	16260.9	0
47x15	47	15	46.97	15.12	20981.5	9469.5	0
47x17	47	17	47.02	17.13	20999.6	10275.3	1
47x19	47	19	47.02	19.18	20998.0	11098.4	0
47x21	47	21	46.94	21.12	20969.1	11875.4	1
47x23	47	23	47.06	23.06	21014.6	12655.0	3
47x25	47	25	47.01	25.1	20996.2	13473.4	1
47x27	47	27	47.03	27.1	21000.4	14272.5	1
47x29	47	29	47.04	29.15	21004.3	15097.1	0
47x31	47	31	46.95	31.06	20973.8	15862.6	0
47x33	47	33	46.97	33.04	20980.9	16658.1	2
48x16	48	16	48.02	16.12	21360.3	9871.8	0
48x18	48	18	47.97	18.12	21341.5	10674.4	3
48x20	48	20	47.97	20.12	21342.6	11475.6	1
48x22	48	22	48.03	22.03	21363.7	12242.7	3
48x24	48	24	48.0	24.08	21353.4	13064.5	3
48x26	48	26	48.02	26.08	21359.9	13866.0	1
48x28	48	28	48.0	28.1	21351.1	14676.0	1
48x30	48	30	47.94	30.06	21329.1	15463.0	2
48x32	48	32	47.95	32.05	21332.5	16258.3	2
49x15	49	15	49.03	15.09	21724.0	9457.8	0
49x17	49	17	49.01	17.1	21715.8	10264.3	0
49x19	49	19	49.0	19.13	21714.3	11080.3	4
49x21	49	21	48.94	21.09	21691.2	11864.8	1
49x23	49	23	49.04	23.05	21727.7	12651.4	0
49x25	49	25	49.0	25.06	21713.4	13455.7	1
49x27	49	27	49.01	27.07	21716.1	14260.9	0
49x29	49	29	48.97	29.07	21702.1	15065.7	1
49x31	49	31	48.95	31.04	21693.3	15855.1	0
50x16	50	16	50.02	16.07	22081.8	9852.0	0
50x18	50	18	50.01	18.08	22079.3	10657.2	0
50x20	50	20	50.0	20.04	22072.8	11444.0	1
50x22	50	22	49.96	22.09	22061.1	12263.7	0
50x24	50	24	49.97	24.06	22063.3	13055.0	4
50x26	50	26	49.99	26.06	22071.1	13856.6	0
50x28	50	28	49.99	28.03	22070.0	14648.4	1
50x30	50	30	49.94	30.03	22052.4	15449.2	0
51x15	51	15	50.96	15.07	22419.5	9452.1	0
51x17	51	17	50.99	17.08	22432.3	10256.3	4
51x19	51	19	51.01	19.05	22439.2	11045.7	1
51x21	51	21	50.96	21.06	22420.2	11852.4	0
51x23	51	23	50.98	23.07	22426.0	12657.1	0
51x25	51	25	50.97	25.04	22423.8	13447.5	1
51x27	51	27	50.99	27.07	22432.6	14260.6	2
51x29	51	29	50.93	29.06	22408.1	15059.2	1
51x31	51	31	50.93	31.06	22408.8	15861.5	0
52x16	52	16	51.99	16.09	22792.8	9860.1	0
52x18	52	18	52.0	18.06	22795.1	10647.9	1
52x20	52	20	52.01	20.07	22800.6	11455.2	1
52x22	52	22	52.01	22.1	22799.8	12271.1	0
52x24	52	24	51.97	24.06	22784.7	13055.5	1
52x26	52	26	52.0	26.03	22797.3	13847.0	1
52x28	52	28	51.97	28.07	22784.8	14662.6	0
52x30	52	30	51.93	30.08	22770.5	15467.4	2
53x15	53	15	52.92	15.1	23128.1	9462.3	0
53x17	53	17	53.01	17.11	23162.0	10267.6	0
53x19	53	19	53.0	19.06	23157.7	11049.4	0
53x21	53	21	52.98	21.08	23149.3	11861.4	0
53x23	53	23	52.99	23.08	23151.5	12663.7	0
53x25	53	25	52.97	25.05	23145.7	13452.5	3
53x27	53	27	52.98	27.05	23149.2	14254.2	0
53x29	53	29	52.96	29.03	23140.8	15049.4	1
53x31	53	31	52.92	31.05	23127.6	15858.3	0
54x16	54	16	54.0	16.07	23518.7	9850.2	2
54x18	54	18	54.01	18.1	23521.2	10664.1	0
54x20	54	20	54.04	20.09	23533.3	11462.9	0
54x22	54	22	53.99	22.07	23512.4	12255.7	2
54x24	54	24	54.0	24.05	23517.0	13050.9	0
54x26	54	26	54.01	26.08	23519.6	13866.4	0
54x28	54	28	54.02	28.06	23524.3	14657.3	1
54x30	54	30	53.99	30.05	23513.3	15455.7	4
55x15	55	15	55.02	15.1	23885.3	9464.0	0
55x17	55	17	55.0	17.1	23877.0	10263.9	2
55x19	55	19	55.01	19.07	23883.9	11052.7	0
55x21	55	21	54.97	21.05	23869.5	11849.7	0
55x23	55	23	54.99	23.06	23876.2	12652.6	3
55x25	55	25	55.0	25.06	23877.4	13457.5	2
55x27	55	27	55.02	27.04	23887.3	14251.3	3
55x29	55	29	54.95	29.08	23860.4	15068.0	1
56x16	56	16	56.02	16.07	24247.0	9853.3	2
56x18	56	18	56.03	18.07	24251.5	10654.0	2
56x20	56	20	56.03	20.07	24251.0	11454.6	0
56x22	56	22	55.99	22.05	24236.4	12250.8	0
56x24	56	24	56.0	24.08	24238.7	13063.4	0
56x26	56	26	56.0	26.07	24238.6	13862.0	2
56x28	56	28	56.01	28.06	24244.1	14658.4	0
56x30	56	30	55.95	30.05	24220.5	15456.9	0
57x17	57	17	57.0	17.08	24601.2	10257.6	0
57x19	57	19	57.03	19.08	24611.9	11058.1	0
57x21	57	21	56.98	21.04	24592.5	11846.1	2
57x23	57	23	57.0	23.03	24599.3	12642.8	1
57x25	57	25	57.0	25.06	24602.0	13457.4	1
57x27	57	27	57.01	27.06	24603.6	14257.2	2
57x29	57	29	56.99	29.04	24597.1	15051.3	0
58x16	58	16	57.93	16.08	24937.5	9854.5	0
58x18	58	18	57.98	18.06	24952.7	10648.9	2
58x20	58	20	57.97	20.06	24950.8	11451.7	1
58x22	58	22	57.92	22.05	24933.4	12248.9	0
58x24	58	24	57.94	24.0	24940.2	13029.5	0
58x26	58	26	57.95	26.05	24944.8	13854.0	0
58x28	58	28	57.96	28.03	24948.3	14646.0	2
59x17	59	17	58.98	17.05	25313.3	10243.9	2
59x19	59	19	58.97	19.04	25311.5	11041.3	0
59x21	59	21	58.92	21.01	25292.1	11831.6	1
59x23	59	23	58.94	23.01	25299.0	12633.2	0
59x25	59	25	58.98	25.02	25313.4	13439.0	3
59x27	59	27	58.98	27.02	25316.7	14242.7	0
60x18	60	18	59.98	18.05	25674.9	10643.4	0
60x20	60	20	59.96	20.05	25669.0	11448.4	1
60x22	60	22	59.94	21.98	25662.9	12223.0	4
60x24	60	24	60.0	24.01	25682.9	13034.7	1
60x26	60	26	59.99	26.03	25677.9	13844.0	0
61x19	61	19	60.98	19.05	26036.5	11048.2	0
61x21	61	21	60.93	21.04	26020.1	11844.6	1
61x23	61	23	60.94	22.99	26020.6	12625.4	4
61x25	61	25	60.94	25.01	26021.0	13434.2	0
62x20	62	20	62.0	20.14	26405.6	11484.3	1
62x22	62	22	62.0	22.14	26403.7	12285.5	0
62x24	62	24	61.99	24.05	26400.4	13052.4	0
63x21	63	21	62.94	21.11	26745.4	11872.2	1
63x23	63	23	63.0	23.11	26766.4	12672.5	0
